company_reg_number,primary_sector,women_owned,number_of_officers,2019_revenue,capex,cogs,costs,accounts_receivable,capital_and_reserves,current_assets,current_liabilities,fixed_assets,long_term_liabilities,provisions_for_liabilities,credit_report_date,missed_and_late_payments_last_five_years,business_failure_score,credit_report_credit_score,credit_report_negative_items,payment_index,ratio_debt_to_revenue,credit_report_total_indebtedness,credit_report_good_standing_items,factor_amount,factor_percent,ca_total_accounts,ca_avg_rev_ratio,ca_avg_cost_ratio,ca_total_payin,ca_total_payout,industry_group,liquidity_ratio,leverage_ratio,profit_margin_proxy,receivable_turnover_proxy,log_factor_amount,log_ca_total_payin,log_ca_total_payout,aux_risk_label
20000222,"69-75 : Professional, scientific & technical",1,1,172693.0,76.81,3160.7,166561.6777,8044.0,-672.0,64128.0,82640.0,17170.0,-670.0,17354.0,2021-11-23,0.0,30.0,546.0,3.0,10.0,0.2321229001754558,40086.0,2.0,0.0,0.0,1,0.5090364594959005,0.4909635405040995,140399.409,135414.64396398165,"69-75 : Professional, scientific & technical",0.775982865647802,-122.16095380029806,0.0355039682907339,21.465879428216283,0.0,11.852253683675018,11.816104171663474,0
20000223,45 : Motor trades,0,1,791001.0,135.14,14077.53,776294.0127,21671.0,147763.0,340911.0,355909.0,186815.0,24054.0,85418.0,2021-03-10,3.0,70.0,568.0,5.0,9.0,0.6794384077896235,537436.46,3.0,0.0,0.0,2,0.5046918375961397,0.4953081624038602,620144.784,608614.5059337657,45 : Motor trades,0.9578573234806552,2.5714179367098886,0.018592857287339396,36.49875415282392,0.0,13.33770986486513,13.318941994158184,0
20000224,"69-75 : Professional, scientific & technical",0,1,197969.0,112.43,3417.28,189724.6487,9220.0,9626.0,66422.0,65710.0,18542.0,9627.0,6571.0,2021-05-25,0.0,72.0,681.0,2.0,22.0,0.1615050841293333,31973.0,5.0,0.0,0.0,1,0.5106325591822575,0.4893674408177425,153623.944,147226.32736933467,"69-75 : Professional, scientific & technical",1.0108201062227025,7.825594681624597,0.04164444764358241,21.4693634096085,0.0,11.942269482344265,11.899733115935978,0
20000225,"69-75 : Professional, scientific & technical",1,1,636679.0,113.49,4282.76,628296.2326,29653.0,44480.0,187025.0,157486.0,59423.0,44481.0,20473.0,2021-03-10,3.0,54.0,0.0,4.0,25.0,0.0,0.0,3.0,0.0,0.0,2,0.5033134116786915,0.4966865883213086,360996.993,356243.96387411497,"69-75 : Professional, scientific & technical",1.1875583381485455,4.540522919898383,0.0131663746308978,21.4702569636474,0.0,12.796627677742777,12.783373873971364,1
20000226,05-39 : Production,1,1,150046.0,0.02,80082.48,137292.09,4522.0,38569.0,38777.0,51122.0,81753.0,30838.0,7668.0,2021-11-11,3.0,22.0,516.0,7.0,16.0,0.1903149700758434,28556.0,0.0,0.0,0.0,1,0.5221932114882506,0.4778067885117494,120636.984,110382.84036000005,05-39 : Production,0.7585040001564853,2.1249675913922736,0.08499943351083329,33.17399955781561,0.0,11.700549472226824,11.611719028560755,1
20000227,41-43 : Construction,0,1,415303.0,0.01,135538.41,380832.851,17065.0,44829.0,95615.0,42972.0,11122.0,18935.0,6875.0,2021-11-25,0.0,84.0,807.0,0.0,21.0,0.1223660797056606,50819.0,3.0,0.0,0.0,2,0.5216484089723527,0.4783515910276474,216788.16600000003,198794.74822200008,41-43 : Construction,2.2250017452819213,1.3809279500334597,0.08299980014639873,24.335110746513536,0.0,12.286680574974246,12.200033185762623,0
20000228,77-82 : Business administration & support services,0,1,1181772.0,320.43,6115.17,1168182.741,55041.0,174260.0,369896.0,207191.0,114159.0,102604.0,47654.0,2021-03-30,6.0,52.0,727.0,6.0,30.0,0.0,0.0,2.0,0.0,0.0,3,0.5028913874413214,0.4971086125586786,683064.2159999989,675209.6241534094,77-82 : Business administration & support services,1.7852812849916986,1.7777643879009073,0.011499043386504919,21.47036808255514,0.0,13.434345618621206,13.422779956964456,1
20000229,"90-99 : Arts, entertainment, recreation & other",0,1,494948.0,0.01,56624.67,156898.516,23053.0,-24214.0,160226.0,254426.0,45773.0,-24212.0,30531.0,2021-05-20,1.0,47.0,711.0,1.0,33.0,0.0913227248114953,45200.0,4.0,0.0,0.0,2,0.7593014426727411,0.2406985573272588,243514.4159999999,77194.06987199998,"90-99 : Arts, entertainment, recreation & other",0.6297523454664796,-9.507867674389791,0.6829986200598446,21.46907261212805,0.0,12.402935529562386,11.25409087221196,0
20000230,"69-75 : Professional, scientific & technical",0,1,193589.0,64.01,2019.35,188415.1685,9016.0,12399.0,54505.0,42132.0,12428.0,12401.0,4213.0,2021-09-25,0.0,23.0,552.0,1.0,4.0,0.0737541905790101,14278.0,4.0,0.0,0.0,1,0.5067719568692859,0.493228043130714,141900.73699999996,138108.31850620496,"69-75 : Professional, scientific & technical",1.2936415636199654,4.397822580645161,0.026725716720905006,21.46933569923478,0.0,11.862890104088013,11.835800813632206,0
20000231,46 : Wholesale,1,1,807766.0,58.29,5948.15,801446.2484,28769.0,47411.0,121002.0,55211.0,14459.0,32838.0,6073.0,2021-01-28,7.0,0.0,514.0,8.0,40.0,0.0279301183758662,22561.0,1.0,0.0,0.0,1,0.5019636165551306,0.4980363834448694,437001.406,433582.4203718148,46 : Wholesale,2.191588785046729,1.8571036868303383,0.007823730853080108,28.076677094195343,0.0,12.987693979783394,12.979839491226642,1
20000232,"69-75 : Professional, scientific & technical",0,1,204478.0,59.61,1868.73,200238.5915,9523.0,15900.0,68630.0,55643.0,18814.0,15902.0,6677.0,2020-12-21,7.0,11.0,576.0,9.0,50.0,0.0560158061013898,11454.0,2.0,0.0,0.0,1,0.5052375026987063,0.4947624973012938,93446.446,91509.0363243712,"69-75 : Professional, scientific & technical",1.2333764646682481,4.499402553298535,0.020732732945681415,21.469760604787904,0.0,11.445154482387174,11.424203931853627,1
20000233,05-39 : Production,0,1,379068.0,0.01,103035.61,223650.12,11425.0,89980.0,76865.0,77680.0,204322.0,113526.0,19420.0,2021-02-19,5.0,0.0,510.0,5.0,73.0,0.148472041955533,56281.0,1.0,0.0,0.0,1,0.6289308176100629,0.3710691823899371,316521.78,186747.8502,05-39 : Production,0.9894955008303189,2.1249597137173404,0.40999891840271824,33.17591458078068,0.0,12.665150492699851,12.137519946081866,0
20000234,41-43 : Construction,0,1,264726.0,109.19,4199.66,259125.7099,10871.0,25763.0,54472.0,25865.0,6870.0,9713.0,5949.0,2021-02-08,9.0,0.0,423.0,14.0,65.0,0.0813482619765342,21535.0,5.0,0.0,0.0,1,0.505345300941516,0.494654699058484,211251.348,206782.31651892327,41-43 : Construction,2.105930565220753,1.38091911193914,0.021154963792888573,24.34933774834437,0.0,12.26080865995055,12.239426743888759,1
20000235,47 : Retail,0,1,288972.0,68.67,2351.71,285325.3703,7124.0,5986.0,48946.0,39006.0,2035.0,5988.0,5070.0,2021-07-26,5.0,50.0,659.0,7.0,97.0,0.1601954514624254,46292.0,4.0,0.0,0.0,1,0.5031748619435923,0.4968251380564076,243603.396,240529.28713731616,47 : Retail,1.2548004204373573,7.515283113412393,0.012619274811141492,40.55747368421053,0.0,12.403300860632063,12.390601294641822,1
20000236,64-66 : Finance & insurance,1,2,,,,,,,,,,,,2021-09-02,0.0,79.0,830.0,1.0,16.0,0.0,0.0,4.0,,,3,,,0.0,0.0,64-66 : Finance & insurance,,,,,,0.0,0.0,0
20000237,41-43 : Construction,0,1,351257.0,244.33,8788.69,339599.3652,14434.0,32834.0,71579.0,33709.0,6598.0,11633.0,4045.0,,,,,,,,,,0.0,0.0,1,0.5084370901196641,0.4915629098803358,246933.671,238738.3537177138,41-43 : Construction,2.123375852862652,1.3809045226130654,0.03318823998314629,24.333702805680637,0.0,12.416879090747955,12.383127665590468,0
20000238,45 : Motor trades,0,1,1929041.0,137.0,11913.46,1917381.716,52850.0,282264.0,648804.0,576481.0,359281.0,149340.0,57648.0,2021-08-20,0.0,95.0,797.0,1.0,0.0,0.0515349336794811,99413.0,7.0,0.0,0.0,4,0.5015156009357208,0.4984843990642791,991527.074,985534.2021597499,45 : Motor trades,1.125454047134169,2.5714169308982693,0.0060440799111683334,36.49961211708388,0.0,13.807002541215871,13.800940125038181,1
20000239,85 : Education,1,1,154804.0,557.0,3048.7,148143.093,7209.0,19899.0,53810.0,41456.0,12520.0,4975.0,5389.0,2021-06-01,3.0,82.0,0.0,4.0,6.0,0.2677966977597478,41456.0,3.0,0.0,0.0,1,0.510993515314908,0.489006484685092,136846.73600000003,130958.4942007512,85 : Education,1.2979713920447693,2.33321608040201,0.04302772520267437,21.470735090152566,0.0,11.826624170671035,11.78264334979528,1
20000240,49-53 : Transport & Storage (inc. postal),0,1,207887.0,175.22,2675.13,203035.4693,5126.0,43603.0,130039.0,102687.0,20315.0,4064.0,11295.0,2021-11-21,7.0,31.0,636.0,8.0,96.0,0.0475210090097023,9879.0,1.0,0.0,0.0,1,0.5059032191085437,0.4940967808914561,180445.916,176234.78731310647,49-53 : Transport & Storage (inc. postal),1.2663504985976939,2.4481928263462067,0.023337233029323497,40.547493661010336,0.0,12.103191919318073,12.079578078064726,1
20000241,58-63 : Information & communication,1,1,166085.0,0.03,309532.05,658859.195,5461.0,23609.0,68882.0,52850.0,9816.0,2239.0,10041.0,2021-12-05,0.0,70.0,582.0,2.0,8.0,0.5070409127856218,84211.89,4.0,2184.0,40.0,1,0.201328769881216,0.7986712301187839,97491.895,386750.347465,58-63 : Information & communication,1.3033244404079394,2.3332909783989835,-2.966982135760991,30.4073599414134,7.68937110752969,11.48753478253579,12.86553725250164,0
20000242,68 : Property,0,1,306581.0,0.03,79000.65,232081.817,10918.0,562558.0,242025.0,206701.0,1008105.0,480870.0,39273.0,2021-11-19,5.0,0.0,528.0,6.0,72.0,0.2629745483249125,80623.0,6.0,0.0,0.0,1,0.5691519635742744,0.4308480364257256,211234.309,159904.37191299992,68 : Property,1.1708885255101547,1.2222202471207464,0.2429992073898663,28.07775437311109,0.0,12.260727999605914,11.982337493711139,0
20000243,"69-75 : Professional, scientific & technical",1,1,214701.0,85.42,3187.15,208505.1482,10000.0,14229.0,57476.0,48346.0,19331.0,14231.0,6768.0,2021-01-01,3.0,37.0,633.0,3.0,26.0,0.0149789707546774,3216.0,5.0,0.0,0.0,1,0.5073201344455013,0.4926798655544987,151578.906,147204.63462504357,"69-75 : Professional, scientific & technical",1.1888224708875421,4.3975404075896,0.02885791375953649,21.46795320467953,0.0,11.928868197231246,11.899585763247044,0
20000244,41-43 : Construction,0,1,392060.0,123.42,4086.82,383989.6518,16117.0,33205.0,72626.0,39930.0,6435.0,5925.0,7187.0,2020-12-23,0.0,92.0,809.0,0.0,8.0,0.1155766974442687,45313.0,2.0,0.0,0.0,1,0.5051996339002354,0.4948003660997647,343836.62,336758.9246671986,41-43 : Construction,1.8187874082792819,1.3809251340119255,0.02058441977141314,24.32435786077677,0.0,12.747924790028277,12.727125565752795,1
20000245,55-56 : Accommodation & food services,1,5,556803.0,7447.12,110327.73,329276.2324,15255.0,28682.0,200499.0,162440.0,19307.0,28684.0,24366.0,2021-02-07,0.0,94.0,787.0,1.0,10.0,0.1538838691601877,85683.0,5.0,0.0,0.0,2,0.6283896288587963,0.3716103711412037,427067.90099999995,252554.8702662731,55-56 : Accommodation & food services,1.2342881415406208,6.663319736429244,0.4086299085495076,36.49731253277399,0.0,12.96470063984927,12.439387771602593,1
20000246,"90-99 : Arts, entertainment, recreation & other",0,1,88869.0,163.67,5824.65,80783.70291,4138.0,663.0,26309.0,34205.0,9224.0,665.0,3762.0,2021-12-03,1.0,91.0,805.0,2.0,12.0,0.2139328674790984,19012.0,1.0,786.0,19.0,1,0.52382896632773,0.4761710336722701,50210.985,45642.79214409525,"90-99 : Arts, entertainment, recreation & other",0.7691340700461907,52.515060240963855,0.0909789252841228,21.471128291857937,6.668228248417403,10.824009022204685,10.728622888694742,1
20000247,"69-75 : Professional, scientific & technical",0,1,178112.0,146.66,5352.52,164089.143,8297.0,32525.0,65293.0,50299.0,20299.0,2767.0,8047.0,2020-12-28,5.0,0.0,588.0,9.0,90.0,0.0029868846568451,532.0,5.0,0.0,0.0,1,0.5204892024419274,0.4795107975580726,138214.91199999998,127333.17497577364,"69-75 : Professional, scientific & technical",1.2980715705765407,1.6314948041566746,0.07873011515161717,21.464449264883104,0.0,11.836572321169806,11.754570208656142,1
20000248,86-88 : Health,0,2,85429.0,223.54,2988.52,78078.97201,3978.0,12701.0,25998.0,15433.0,9283.0,7147.0,3086.0,2020-12-14,5.0,25.0,565.0,5.0,44.0,0.1369909515504102,11703.0,4.0,0.0,0.0,1,0.5224760539095037,0.4775239460904962,71845.78899999999,65664.41546277555,86-88 : Health,1.6844628741739018,1.7776728074319006,0.08603567821608336,21.469967328474493,0.0,11.182291200181458,11.092327665004126,0
20000249,58-63 : Information & communication,0,1,917318.0,0.02,89969.08,269691.492,30158.0,187685.0,556249.0,366414.0,69368.0,71517.0,43969.0,2021-05-08,0.0,51.0,685.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2,0.7727975270479134,0.2272024729520866,607264.516,178535.76770400009,58-63 : Information & communication,1.5180846853977048,2.333317349189604,0.7059992303658813,30.416061540502007,0.0,13.316721397793652,12.092549840525562,0
20000250,46 : Wholesale,1,2,3588865.0,134.89,11529.23,3572896.54,127825.0,230136.0,589477.0,323197.0,68054.0,104198.0,64639.0,,,,,,,,,,0.0,0.0,3,0.5011148416560699,0.4988851583439302,2688059.885,2676099.5083170645,46 : Wholesale,1.8238881428721712,1.8571329251706592,0.004449444476333182,28.076173861342763,0.0,14.804330631038297,14.79987125868676,0
20000251,64-66 : Finance & insurance,0,1,,,,,,,,,,,,2021-09-22,1.0,58.0,0.0,3.0,13.0,0.0140666666666666,422.0,2.0,,,3,,,0.0,0.0,64-66 : Finance & insurance,,,,,,0.0,0.0,1
20000252,"69-75 : Professional, scientific & technical",0,2,143138.0,0.02,38998.89,80014.142,6666.0,-12891.0,47247.0,89709.0,16680.0,-12890.0,21530.0,2021-10-15,0.0,87.0,808.0,1.0,11.0,0.0912266484092274,13058.0,6.0,0.0,0.0,1,0.6414368184733804,0.3585631815266196,96761.288,54089.559992,"69-75 : Professional, scientific & technical",0.5266636941255155,-5.959581070597363,0.44099691907865773,21.469626518674065,0.0,11.480012610579164,10.898414957779158,1
20000253,46 : Wholesale,0,2,1240241.0,66.17,7971.74,1231264.824,44173.0,79533.0,202901.0,113196.0,24337.0,34508.0,21507.0,2021-01-07,0.0,76.0,780.0,0.0,12.0,0.1824153531450742,226239.0,1.0,0.0,0.0,3,0.5018159325405104,0.49818406745948957,928940.509,922217.3534000919,46 : Wholesale,1.792459164112123,1.8571177106646215,0.00723743914494105,28.076266582152396,0.0,13.741801054565178,13.734537300313473,0
20000254,"69-75 : Professional, scientific & technical",1,1,56877.0,123.74,3566.03,50066.39877,2651.0,11744.0,24175.0,17826.0,6731.0,1335.0,2674.0,2021-03-09,10.0,0.0,467.0,13.0,68.0,0.0766918086396961,4362.0,5.0,0.0,0.0,1,0.5318420833321291,0.4681579166678709,36344.403,31992.42881348278,"69-75 : Professional, scientific & technical",1.356089078364279,1.6314176245210728,0.11974051882977602,21.44683257918552,0.0,10.500823010039955,10.373285811116089,1
20000255,49-53 : Transport & Storage (inc. postal),0,1,216667.0,304.67,3972.17,210209.2346,5342.0,40460.0,121604.0,88401.0,17914.0,10656.0,13260.0,2021-06-18,0.0,0.0,526.0,2.0,15.0,0.0376384036332251,8155.0,0.0,0.0,0.0,1,0.5075639785524467,0.4924360214475532,108983.501,105735.24502058409,49-53 : Transport & Storage (inc. postal),1.375579738014977,2.448209386816935,0.029804887662229787,40.5515627924387,0.0,11.598960958440395,11.568703017721257,0
20000256,"01-03 : Agriculture, forestry & fishing",1,1,185230.0,370.35,3357.65,179060.1265,13193.0,167130.0,96935.0,58774.0,201512.0,72543.0,6465.0,2021-08-19,0.0,65.0,700.0,0.0,25.0,0.1172704205582249,21722.0,6.0,0.0,0.0,1,0.5084683512392355,0.4915316487607644,99468.51,96155.2879366386,"01-03 : Agriculture, forestry & fishing",1.649255635899617,0.7857130035720483,0.033309076234539506,14.0389571017129,0.0,11.507606444025951,11.473730146035553,0
20000257,55-56 : Accommodation & food services,0,1,161973.0,0.03,10588.5,19112.814,4438.0,2806.0,57354.0,56978.0,5237.0,2807.0,11395.0,2021-04-16,1.0,60.0,669.0,2.0,17.0,0.1133460515024109,18359.0,0.0,1508.0,34.0,1,0.8944543828264758,0.1055456171735242,77747.04,9174.150720000003,55-56 : Accommodation & food services,1.006581372084452,21.298539365871036,0.8819945546816155,36.48862356386574,7.319202458767849,11.261228620720512,9.124254100035802,0
20000258,86-88 : Health,0,1,152144.0,111.1,1821.23,147404.9219,7091.0,23710.0,53110.0,41577.0,12750.0,574.0,5405.0,2020-12-26,0.0,74.0,795.0,1.0,13.0,0.1011936060574192,15396.0,4.0,0.0,0.0,1,0.5079103574031306,0.4920896425968693,130083.11999999998,126031.20825488232,86-88 : Health,1.277358218288518,1.7776981147990385,0.03114843143054332,21.452904681331077,0.0,11.775936597096793,11.74429277433861,0
20000259,"69-75 : Professional, scientific & technical",1,3,964054.0,74.28,2824.37,957584.9926,44895.0,174962.0,369263.0,278787.0,91164.0,6678.0,44605.0,2021-09-03,0.0,65.0,766.0,0.0,14.0,0.0495428679306345,47762.0,3.0,0.0,0.0,2,0.5016832004883945,0.4983167995116054,762566.714,757449.7291610076,"69-75 : Professional, scientific & technical",1.3245297502044564,1.6315735326897687,0.00671020574552282,21.47304882394868,0.0,13.544446588766654,13.537713770238337,0
20000260,"69-75 : Professional, scientific & technical",0,1,183888.0,114.15,3977.28,174586.5935,8567.0,14507.0,59216.0,48789.0,18589.0,14508.0,4878.0,2021-10-12,8.0,11.0,557.0,9.0,81.0,0.0053945880100931,992.0,3.0,0.0,0.0,1,0.5129735923559443,0.4870264076440557,118607.76,112608.35281248944,"69-75 : Professional, scientific & technical",1.213691330190613,4.362903225806452,0.05058163620444949,21.462184873949578,0.0,11.683585624538187,11.631680053516128,1
20000261,49-53 : Transport & Storage (inc. postal),0,3,909377.0,447.34,6086.25,899541.4337,22425.0,156883.0,466321.0,332287.0,74654.0,51805.0,76426.0,2021-09-06,0.0,68.0,710.0,1.0,17.0,0.2436448249735808,221565.0,2.0,0.0,0.0,2,0.5027186317821171,0.4972813682178829,487426.0720000001,482154.20846840926,49-53 : Transport & Storage (inc. postal),1.4033639493451464,2.4482547614798196,0.010815707329625246,40.55012039596897,0.0,13.09689596233202,13.086021350469437,0
20000262,47 : Retail,0,1,260187.0,0.02,264.45,520.374,6412.0,4768.0,39420.0,31680.0,1797.0,4769.0,7920.0,2021-12-06,0.0,79.0,690.0,0.0,14.0,0.2794528550619362,72710.0,4.0,5770.0,90.0,1,0.998003992015968,0.0019960079840319,149347.338,298.6946760000061,47 : Retail,1.244278905337584,7.642902075906899,0.997996164311959,40.57180726648994,8.660600654710967,11.91403669536004,5.7027642097337505,0
20000263,"90-99 : Arts, entertainment, recreation & other",0,1,134991.0,0.01,9502.66,29293.047,6286.0,2667.0,41769.0,50978.0,14544.0,2669.0,9685.0,2021-03-30,3.0,58.0,715.0,3.0,3.0,0.1758413523864554,23737.0,5.0,0.0,0.0,1,0.8216926869350861,0.1783073130649138,107992.8,23434.437600000016,"90-99 : Arts, entertainment, recreation & other",0.8193373742129112,20.107571214392802,0.782994199656276,21.471449021791,0.0,11.589829097051082,10.062004583107582,0
20000264,45 : Motor trades,0,2,388758.0,33.57,2844.53,385584.7228,10650.0,87675.0,227644.0,202637.0,85483.0,22814.0,44580.0,2021-05-16,4.0,69.0,722.0,5.0,33.0,0.2384799798332124,92711.0,6.0,0.0,0.0,1,0.5020490133993943,0.4979509866006057,284570.856,282248.0170681078,45 : Motor trades,1.1234023233549482,2.571410648295999,0.008162581959517365,36.49967139235753,0.0,12.558741070078272,12.55054499951907,0
20000265,"69-75 : Professional, scientific & technical",1,1,153117.0,0.02,92679.12,203645.61,7135.0,11979.0,54557.0,46183.0,15585.0,11980.0,8312.0,2021-11-09,0.0,28.0,623.0,3.0,5.0,0.1308411214953271,20034.0,2.0,6421.0,90.0,1,0.4291845493562232,0.5708154506437768,116062.686,154363.37238,"69-75 : Professional, scientific & technical",1.1812965529187598,4.855008347245409,-0.3299978447994356,21.45697869955157,8.76748487464946,11.661894336675054,11.947071141112007,0
20000266,68 : Property,1,1,421541.0,222.77,2377.44,413988.7625,15013.0,765010.0,272003.0,248547.0,1428019.0,686465.0,27340.0,2020-12-25,0.0,49.0,722.0,0.0,12.0,0.1250032618416714,52694.0,0.0,0.0,0.0,2,0.5045194305641056,0.4954805694358943,226367.51700000002,222311.9654669039,68 : Property,1.0943680898659414,1.2222203340866995,0.01791574149195095,28.076528573331558,0.0,12.32991955645426,12.3118414224391,0
20000267,41-43 : Construction,0,1,345191.0,206.58,6075.96,334423.7498,14187.0,45331.0,98478.0,46643.0,9454.0,15958.0,8862.0,2021-12-04,4.0,0.0,586.0,7.0,59.0,0.2509769953446063,86635.0,7.0,0.0,0.0,1,0.5079215836941474,0.4920784163058526,308945.945,299309.25603519846,41-43 : Construction,2.1112683303318756,1.380945027794935,0.031192061809080192,24.329785734423456,0.0,12.64092484210879,12.60923595999342,1
20000268,"69-75 : Professional, scientific & technical",0,1,187406.0,99.84,3604.21,178532.9975,8729.0,10375.0,67420.0,61729.0,15061.0,10376.0,9876.0,2021-02-17,6.0,60.0,778.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,1,0.5121236087503136,0.4878763912496865,89205.25600000001,84981.7068265705,"69-75 : Professional, scientific & technical",1.0921756034343106,6.949209714726291,0.04734616369719382,21.46689576174112,0.0,11.398706450637938,11.350203065674707,1
